date,city,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,year,month,day,season,is_hot_day,is_rainy_day
2024-02-17,Đà Nẵng,Trung,25.3,18.9,22.4,0.0,17.1,87,2024,2,17,Đông,False,False
2024-02-18,Đà Nẵng,Trung,26.7,20.3,23.5,0.0,15.9,88,2024,2,18,Đông,False,False
2024-02-19,Đà Nẵng,Trung,27.5,21.2,24.2,0.0,17.1,91,2024,2,19,Đông,False,False
2024-02-20,Đà Nẵng,Trung,28.4,22.7,25.2,0.2,17.4,89,2024,2,20,Đông,False,False
2024-02-21,Đà Nẵng,Trung,28.6,22.8,25.3,0.0,20.1,90,2024,2,21,Đông,False,False
2024-02-22,Đà Nẵng,Trung,28.6,23.2,25.4,0.2,19.4,89,2024,2,22,Đông,False,False
2024-02-23,Đà Nẵng,Trung,26.8,23.4,25.0,0.5,22.9,90,2024,2,23,Đông,False,False
2024-02-24,Đà Nẵng,Trung,26.5,22.6,24.3,2.4,16.9,85,2024,2,24,Đông,False,False
2024-02-25,Đà Nẵng,Trung,26.5,20.7,23.6,2.9,15.8,86,2024,2,25,Đông,False,False
2024-02-26,Đà Nẵng,Trung,26.2,21.6,23.8,1.3,14.3,84,2024,2,26,Đông,False,False
2024-02-27,Đà Nẵng,Trung,25.4,22.5,23.8,3.9,18.4,87,2024,2,27,Đông,False,False
2024-02-28,Đà Nẵng,Trung,26.8,20.9,23.5,2.0,14.2,86,2024,2,28,Đông,False,False
2024-02-29,Đà Nẵng,Trung,26.6,19.9,23.8,0.9,14.1,88,2024,2,29,Đông,False,False
2024-03-01,Đà Nẵng,Trung,25.5,21.7,23.3,3.4,21.9,88,2024,3,1,Xuân,False,False
2024-03-02,Đà Nẵng,Trung,22.3,21.0,21.5,7.3,22.8,86,2024,3,2,Xuân,False,False
2024-03-03,Đà Nẵng,Trung,25.5,20.8,22.7,0.1,12.0,86,2024,3,3,Xuân,False,False
2024-03-04,Đà Nẵng,Trung,28.1,20.7,24.4,0.0,19.7,88,2024,3,4,Xuân,False,False
2024-03-05,Đà Nẵng,Trung,32.0,22.3,25.9,0.0,16.2,88,2024,3,5,Xuân,False,False
2024-03-06,Đà Nẵng,Trung,33.7,23.3,27.1,0.0,14.7,86,2024,3,6,Xuân,False,False
2024-03-07,Đà Nẵng,Trung,27.2,23.2,25.0,0.1,20.1,84,2024,3,7,Xuân,False,False
2024-03-08,Đà Nẵng,Trung,26.6,22.3,24.6,3.6,16.1,86,2024,3,8,Xuân,False,False
2024-03-09,Đà Nẵng,Trung,27.3,22.5,24.8,1.7,13.4,87,2024,3,9,Xuân,False,False
2024-03-10,Đà Nẵng,Trung,27.4,22.9,24.9,5.2,14.9,87,2024,3,10,Xuân,False,False
2024-03-11,Đà Nẵng,Trung,27.5,22.1,24.3,0.5,26.1,85,2024,3,11,Xuân,False,False
2024-03-12,Đà Nẵng,Trung,26.7,20.9,23.4,0.0,19.6,83,2024,3,12,Xuân,False,False
2024-03-13,Đà Nẵng,Trung,27.2,21.6,24.7,0.2,20.6,86,2024,3,13,Xuân,False,False
2024-03-14,Đà Nẵng,Trung,28.0,24.0,25.6,0.1,21.2,85,2024,3,14,Xuân,False,False
2024-03-15,Đà Nẵng,Trung,27.7,24.3,25.4,1.0,22.1,85,2024,3,15,Xuân,False,False
2024-03-16,Đà Nẵng,Trung,28.8,23.0,25.4,0.0,21.5,86,2024,3,16,Xuân,False,False
2024-03-17,Đà Nẵng,Trung,28.4,22.6,25.2,0.0,21.2,88,2024,3,17,Xuân,False,False
2024-03-18,Đà Nẵng,Trung,28.6,23.4,25.8,0.0,20.4,87,2024,3,18,Xuân,False,False
2024-03-19,Đà Nẵng,Trung,28.6,23.9,25.8,2.1,19.4,84,2024,3,19,Xuân,False,False
2024-03-20,Đà Nẵng,Trung,25.4,23.5,24.2,7.3,24.2,85,2024,3,20,Xuân,False,False
2024-03-21,Đà Nẵng,Trung,26.2,22.8,24.4,3.9,15.5,82,2024,3,21,Xuân,False,False
2024-03-22,Đà Nẵng,Trung,28.2,21.2,25.0,0.0,22.1,85,2024,3,22,Xuân,False,False
2024-03-23,Đà Nẵng,Trung,29.4,23.4,26.1,0.0,22.2,84,2024,3,23,Xuân,False,False
2024-03-24,Đà Nẵng,Trung,29.5,23.5,26.2,0.0,20.8,87,2024,3,24,Xuân,False,False
2024-03-25,Đà Nẵng,Trung,29.2,24.1,26.4,0.0,20.9,87,2024,3,25,Xuân,False,False
2024-03-26,Đà Nẵng,Trung,29.1,24.6,26.4,0.3,20.3,84,2024,3,26,Xuân,False,False
2024-03-27,Đà Nẵng,Trung,29.3,24.1,26.4,0.7,21.5,84,2024,3,27,Xuân,False,False
2024-03-28,Đà Nẵng,Trung,30.3,23.5,26.7,0.5,18.4,85,2024,3,28,Xuân,False,False
2024-03-29,Đà Nẵng,Trung,29.5,24.5,26.7,0.3,12.9,87,2024,3,29,Xuân,False,False
2024-03-30,Đà Nẵng,Trung,31.1,25.2,27.4,0.4,19.8,85,2024,3,30,Xuân,False,False
2024-03-31,Đà Nẵng,Trung,32.7,24.9,28.2,0.0,17.1,83,2024,3,31,Xuân,False,False
2024-04-01,Đà Nẵng,Trung,34.3,25.0,28.5,0.0,18.6,82,2024,4,1,Xuân,False,False
2024-04-02,Đà Nẵng,Trung,34.0,25.0,28.6,0.0,19.5,82,2024,4,2,Xuân,False,False
2024-04-03,Đà Nẵng,Trung,33.0,25.2,28.7,0.0,19.7,81,2024,4,3,Xuân,False,False
2024-04-04,Đà Nẵng,Trung,32.1,25.8,28.4,0.0,18.2,83,2024,4,4,Xuân,False,False
2024-04-05,Đà Nẵng,Trung,31.1,25.5,27.8,0.0,24.5,82,2024,4,5,Xuân,False,False
2024-04-06,Đà Nẵng,Trung,30.9,25.2,27.6,0.1,24.4,78,2024,4,6,Xuân,False,False
2024-04-07,Đà Nẵng,Trung,31.1,25.0,27.6,0.0,21.5,83,2024,4,7,Xuân,False,False
2024-04-08,Đà Nẵng,Trung,31.5,25.2,27.8,0.0,20.3,84,2024,4,8,Xuân,False,False
2024-04-09,Đà Nẵng,Trung,30.1,25.7,27.6,0.3,16.6,82,2024,4,9,Xuân,False,False
2024-04-10,Đà Nẵng,Trung,30.9,25.1,27.5,1.1,15.5,81,2024,4,10,Xuân,False,False
2024-04-11,Đà Nẵng,Trung,31.5,24.3,27.3,0.3,19.9,82,2024,4,11,Xuân,False,False
2024-04-12,Đà Nẵng,Trung,31.2,24.4,27.5,0.1,21.5,82,2024,4,12,Xuân,False,False
2024-04-13,Đà Nẵng,Trung,30.9,24.8,27.7,0.1,21.1,83,2024,4,13,Xuân,False,False
2024-04-14,Đà Nẵng,Trung,32.5,24.2,27.9,0.0,21.4,83,2024,4,14,Xuân,False,False
2024-04-15,Đà Nẵng,Trung,32.5,24.5,28.0,0.0,24.1,82,2024,4,15,Xuân,False,False
2024-04-16,Đà Nẵng,Trung,31.6,24.8,27.7,0.0,21.3,83,2024,4,16,Xuân,False,False
2024-04-17,Đà Nẵng,Trung,32.8,25.3,28.5,0.0,21.9,80,2024,4,17,Xuân,False,False
2024-04-18,Đà Nẵng,Trung,32.3,25.1,28.4,0.0,19.2,81,2024,4,18,Xuân,False,False
2024-04-19,Đà Nẵng,Trung,32.2,25.6,28.8,0.0,22.8,81,2024,4,19,Xuân,False,False
2024-04-20,Đà Nẵng,Trung,34.5,26.0,29.3,0.0,21.8,78,2024,4,20,Xuân,False,False
2024-04-21,Đà Nẵng,Trung,35.7,26.0,29.8,0.1,20.4,76,2024,4,21,Xuân,True,False
2024-04-22,Đà Nẵng,Trung,33.3,26.0,29.3,0.0,20.9,77,2024,4,22,Xuân,False,False
2024-04-23,Đà Nẵng,Trung,35.7,26.1,29.8,0.0,19.6,78,2024,4,23,Xuân,True,False
2024-04-24,Đà Nẵng,Trung,32.3,26.5,29.0,0.0,15.6,83,2024,4,24,Xuân,False,False
2024-04-25,Đà Nẵng,Trung,36.1,26.2,30.1,0.0,19.5,78,2024,4,25,Xuân,True,False
2024-04-26,Đà Nẵng,Trung,38.3,27.1,31.5,0.0,21.9,72,2024,4,26,Xuân,True,False
2024-04-27,Đà Nẵng,Trung,39.0,28.8,32.3,0.0,19.1,63,2024,4,27,Xuân,True,False
2024-04-28,Đà Nẵng,Trung,36.8,27.0,31.1,0.0,19.6,74,2024,4,28,Xuân,True,False
2024-04-29,Đà Nẵng,Trung,40.1,27.7,31.8,0.0,20.2,70,2024,4,29,Xuân,True,False
2024-04-30,Đà Nẵng,Trung,39.3,27.7,32.2,0.0,23.4,68,2024,4,30,Xuân,True,False
2024-05-01,Đà Nẵng,Trung,39.7,27.6,31.9,0.0,20.2,69,2024,5,1,Xuân,True,False
2024-05-02,Đà Nẵng,Trung,33.5,27.0,29.5,0.0,26.4,80,2024,5,2,Xuân,False,False
2024-05-03,Đà Nẵng,Trung,32.0,26.9,28.9,0.0,20.7,81,2024,5,3,Xuân,False,False
2024-05-04,Đà Nẵng,Trung,32.2,26.5,29.0,0.0,24.0,77,2024,5,4,Xuân,False,False
2024-05-05,Đà Nẵng,Trung,33.3,26.5,29.6,0.0,19.3,79,2024,5,5,Xuân,False,False
2024-05-06,Đà Nẵng,Trung,32.0,26.4,28.9,0.3,21.8,83,2024,5,6,Xuân,False,False
2024-05-07,Đà Nẵng,Trung,31.4,26.5,28.8,0.0,20.6,78,2024,5,7,Xuân,False,False
2024-05-08,Đà Nẵng,Trung,31.5,24.8,28.4,0.0,16.6,80,2024,5,8,Xuân,False,False
2024-05-09,Đà Nẵng,Trung,31.9,24.8,28.6,0.8,16.4,80,2024,5,9,Xuân,False,False
2024-05-10,Đà Nẵng,Trung,32.2,25.6,29.0,1.3,15.9,79,2024,5,10,Xuân,False,False
2024-05-11,Đà Nẵng,Trung,32.8,26.2,29.5,0.0,20.1,78,2024,5,11,Xuân,False,False
2024-05-12,Đà Nẵng,Trung,33.2,27.2,29.8,0.6,20.3,79,2024,5,12,Xuân,False,False
2024-05-13,Đà Nẵng,Trung,32.7,27.2,29.3,5.1,14.2,80,2024,5,13,Xuân,False,False
2024-05-14,Đà Nẵng,Trung,30.4,25.1,27.9,12.2,9.1,84,2024,5,14,Xuân,False,False
2024-05-15,Đà Nẵng,Trung,31.8,26.5,28.8,4.4,13.4,82,2024,5,15,Xuân,False,False
2024-05-16,Đà Nẵng,Trung,31.2,25.5,28.0,8.0,16.8,83,2024,5,16,Xuân,False,False
2024-05-17,Đà Nẵng,Trung,30.9,25.3,28.2,1.3,12.6,81,2024,5,17,Xuân,False,False
2024-05-18,Đà Nẵng,Trung,31.9,26.2,29.3,0.2,14.3,78,2024,5,18,Xuân,False,False
2024-05-19,Đà Nẵng,Trung,35.9,26.5,30.6,1.0,15.6,74,2024,5,19,Xuân,True,False
2024-05-20,Đà Nẵng,Trung,34.3,26.9,29.6,0.1,23.1,80,2024,5,20,Xuân,False,False
2024-05-21,Đà Nẵng,Trung,30.3,25.8,27.4,17.8,12.6,88,2024,5,21,Xuân,False,False
2024-05-22,Đà Nẵng,Trung,30.4,25.0,27.7,10.0,11.6,84,2024,5,22,Xuân,False,False
2024-05-23,Đà Nẵng,Trung,30.1,25.2,27.5,2.8,12.9,86,2024,5,23,Xuân,False,False
2024-05-24,Đà Nẵng,Trung,31.1,25.1,28.2,1.1,11.2,85,2024,5,24,Xuân,False,False
2024-05-25,Đà Nẵng,Trung,32.5,25.8,29.2,0.0,18.1,82,2024,5,25,Xuân,False,False
2024-05-26,Đà Nẵng,Trung,33.8,26.8,29.8,0.0,13.8,80,2024,5,26,Xuân,False,False
2024-05-27,Đà Nẵng,Trung,37.3,26.8,31.6,0.0,14.5,72,2024,5,27,Xuân,True,False
2024-05-28,Đà Nẵng,Trung,36.0,28.2,31.8,0.0,16.2,67,2024,5,28,Xuân,True,False
2024-05-29,Đà Nẵng,Trung,37.2,28.0,31.6,1.1,9.9,70,2024,5,29,Xuân,True,False
2024-05-30,Đà Nẵng,Trung,35.0,29.0,31.3,0.2,15.0,70,2024,5,30,Xuân,False,False
2024-05-31,Đà Nẵng,Trung,31.8,27.9,29.3,3.0,11.8,80,2024,5,31,Xuân,False,False
2024-06-01,Đà Nẵng,Trung,32.8,26.6,28.9,8.4,15.5,84,2024,6,1,Hè,False,False
2024-06-02,Đà Nẵng,Trung,33.7,26.0,29.5,0.0,12.3,83,2024,6,2,Hè,False,False
2024-06-03,Đà Nẵng,Trung,36.3,26.5,30.5,4.2,18.7,79,2024,6,3,Hè,True,False
2024-06-04,Đà Nẵng,Trung,37.0,27.1,31.3,4.4,18.3,71,2024,6,4,Hè,True,False
2024-06-05,Đà Nẵng,Trung,37.7,27.2,30.8,7.5,14.7,74,2024,6,5,Hè,True,False
2024-06-06,Đà Nẵng,Trung,34.9,26.6,30.7,1.9,16.4,75,2024,6,6,Hè,False,False
2024-06-07,Đà Nẵng,Trung,36.2,26.8,29.9,14.2,14.3,80,2024,6,7,Hè,True,False
2024-06-08,Đà Nẵng,Trung,34.8,26.5,29.5,10.3,18.4,79,2024,6,8,Hè,False,False
2024-06-09,Đà Nẵng,Trung,35.6,26.5,29.7,20.1,12.2,80,2024,6,9,Hè,True,False
2024-06-10,Đà Nẵng,Trung,34.6,25.7,29.3,3.7,11.5,80,2024,6,10,Hè,False,False
2024-06-11,Đà Nẵng,Trung,35.8,27.0,30.6,0.6,18.4,74,2024,6,11,Hè,True,False
2024-06-12,Đà Nẵng,Trung,37.0,27.2,31.2,0.0,17.4,73,2024,6,12,Hè,True,False
2024-06-13,Đà Nẵng,Trung,38.0,27.1,31.9,0.0,21.0,70,2024,6,13,Hè,True,False
2024-06-14,Đà Nẵng,Trung,37.4,27.5,32.2,0.0,20.7,69,2024,6,14,Hè,True,False
2024-06-15,Đà Nẵng,Trung,37.6,28.2,32.3,0.0,21.3,68,2024,6,15,Hè,True,False
2024-06-16,Đà Nẵng,Trung,36.8,28.1,31.8,0.3,18.6,70,2024,6,16,Hè,True,False
2024-06-17,Đà Nẵng,Trung,37.5,27.6,32.1,0.0,21.7,68,2024,6,17,Hè,True,False
2024-06-18,Đà Nẵng,Trung,37.0,28.3,32.1,3.1,16.1,66,2024,6,18,Hè,True,False
2024-06-19,Đà Nẵng,Trung,38.0,27.0,31.8,10.3,13.6,67,2024,6,19,Hè,True,False
2024-06-20,Đà Nẵng,Trung,36.3,26.9,31.4,0.5,17.6,71,2024,6,20,Hè,True,False
2024-06-21,Đà Nẵng,Trung,34.8,27.9,31.2,0.6,16.2,69,2024,6,21,Hè,False,False
2024-06-22,Đà Nẵng,Trung,35.2,27.3,30.2,7.0,16.4,73,2024,6,22,Hè,True,False
2024-06-23,Đà Nẵng,Trung,31.1,26.4,28.3,25.6,14.0,83,2024,6,23,Hè,False,False
2024-06-24,Đà Nẵng,Trung,34.0,26.4,29.4,1.0,16.3,77,2024,6,24,Hè,False,False
2024-06-25,Đà Nẵng,Trung,34.6,26.7,30.0,4.3,13.1,72,2024,6,25,Hè,False,False
2024-06-26,Đà Nẵng,Trung,31.4,26.4,28.7,3.9,18.1,82,2024,6,26,Hè,False,False
2024-06-27,Đà Nẵng,Trung,31.9,26.5,28.8,5.9,19.9,81,2024,6,27,Hè,False,False
2024-06-28,Đà Nẵng,Trung,33.2,25.9,29.3,0.5,18.2,81,2024,6,28,Hè,False,False
2024-06-29,Đà Nẵng,Trung,35.6,26.8,30.7,0.2,17.7,74,2024,6,29,Hè,True,False
2024-06-30,Đà Nẵng,Trung,37.8,27.1,31.6,0.0,20.6,67,2024,6,30,Hè,True,False
2024-07-01,Đà Nẵng,Trung,37.9,27.4,32.3,0.1,19.6,62,2024,7,1,Hè,True,False
2024-07-02,Đà Nẵng,Trung,36.0,27.2,31.3,0.0,18.7,69,2024,7,2,Hè,True,False
2024-07-03,Đà Nẵng,Trung,33.3,27.9,30.0,0.2,24.1,77,2024,7,3,Hè,False,False
2024-07-04,Đà Nẵng,Trung,33.1,26.4,28.9,1.6,16.4,76,2024,7,4,Hè,False,False
2024-07-05,Đà Nẵng,Trung,33.3,26.0,29.3,1.0,15.8,76,2024,7,5,Hè,False,False
2024-07-06,Đà Nẵng,Trung,33.8,25.7,29.5,1.2,18.2,75,2024,7,6,Hè,False,False
2024-07-07,Đà Nẵng,Trung,33.5,26.0,29.4,3.0,23.1,76,2024,7,7,Hè,False,False
2024-07-08,Đà Nẵng,Trung,33.2,25.3,28.7,2.7,17.9,77,2024,7,8,Hè,False,False
2024-07-09,Đà Nẵng,Trung,33.8,25.9,29.6,0.4,14.2,74,2024,7,9,Hè,False,False
2024-07-10,Đà Nẵng,Trung,35.5,26.3,30.6,0.1,18.1,68,2024,7,10,Hè,True,False
2024-07-11,Đà Nẵng,Trung,35.8,26.6,30.0,6.1,15.6,71,2024,7,11,Hè,True,False
2024-07-12,Đà Nẵng,Trung,34.3,26.2,30.3,1.0,13.0,74,2024,7,12,Hè,False,False
2024-07-13,Đà Nẵng,Trung,33.2,27.0,29.6,2.0,14.2,78,2024,7,13,Hè,False,False
2024-07-14,Đà Nẵng,Trung,27.9,25.9,26.9,25.8,17.2,89,2024,7,14,Hè,False,False
2024-07-15,Đà Nẵng,Trung,30.9,25.5,27.9,25.1,18.3,84,2024,7,15,Hè,False,False
2024-07-16,Đà Nẵng,Trung,30.4,26.1,28.1,5.5,14.2,84,2024,7,16,Hè,False,False
2024-07-17,Đà Nẵng,Trung,29.8,25.5,27.5,4.8,9.5,86,2024,7,17,Hè,False,False
2024-07-18,Đà Nẵng,Trung,30.6,25.5,27.2,12.3,11.4,87,2024,7,18,Hè,False,False
2024-07-19,Đà Nẵng,Trung,31.1,25.7,28.2,2.1,11.2,85,2024,7,19,Hè,False,False
2024-07-20,Đà Nẵng,Trung,31.4,25.2,28.3,4.7,11.9,85,2024,7,20,Hè,False,False
2024-07-21,Đà Nẵng,Trung,30.9,26.1,28.3,2.2,12.3,85,2024,7,21,Hè,False,False
2024-07-22,Đà Nẵng,Trung,30.9,26.4,28.6,14.3,9.4,86,2024,7,22,Hè,False,False
2024-07-23,Đà Nẵng,Trung,34.0,26.1,30.0,0.2,14.7,73,2024,7,23,Hè,False,False
2024-07-24,Đà Nẵng,Trung,35.0,27.3,30.6,0.1,20.4,67,2024,7,24,Hè,False,False
2024-07-25,Đà Nẵng,Trung,34.9,28.2,30.8,0.0,19.9,66,2024,7,25,Hè,False,False
2024-07-26,Đà Nẵng,Trung,35.5,27.6,31.1,0.5,17.6,64,2024,7,26,Hè,True,False
2024-07-27,Đà Nẵng,Trung,36.5,27.5,31.5,0.3,16.2,66,2024,7,27,Hè,True,False
2024-07-28,Đà Nẵng,Trung,32.5,27.0,29.5,0.6,22.0,79,2024,7,28,Hè,False,False
2024-07-29,Đà Nẵng,Trung,32.9,26.8,29.3,0.4,13.6,80,2024,7,29,Hè,False,False
2024-07-30,Đà Nẵng,Trung,31.4,27.0,28.9,0.3,15.3,75,2024,7,30,Hè,False,False
2024-07-31,Đà Nẵng,Trung,35.0,25.4,29.8,1.7,16.0,74,2024,7,31,Hè,False,False
2024-08-01,Đà Nẵng,Trung,35.5,25.8,30.1,0.0,15.8,74,2024,8,1,Hè,True,False
2024-08-02,Đà Nẵng,Trung,34.7,26.7,30.5,0.1,13.7,73,2024,8,2,Hè,False,False
2024-08-03,Đà Nẵng,Trung,34.5,26.8,30.4,0.0,16.6,75,2024,8,3,Hè,False,False
2024-08-04,Đà Nẵng,Trung,33.8,26.3,29.9,0.2,16.9,75,2024,8,4,Hè,False,False
2024-08-05,Đà Nẵng,Trung,34.9,26.0,30.3,0.3,18.3,71,2024,8,5,Hè,False,False
2024-08-06,Đà Nẵng,Trung,35.0,27.0,30.8,0.0,17.4,69,2024,8,6,Hè,False,False
2024-08-07,Đà Nẵng,Trung,35.5,27.0,30.9,0.2,15.8,70,2024,8,7,Hè,True,False
2024-08-08,Đà Nẵng,Trung,36.0,27.7,31.6,0.0,14.9,68,2024,8,8,Hè,True,False
2024-08-09,Đà Nẵng,Trung,37.7,27.7,31.9,0.7,17.7,65,2024,8,9,Hè,True,False
2024-08-10,Đà Nẵng,Trung,39.5,28.2,32.9,1.7,18.8,61,2024,8,10,Hè,True,False
2024-08-11,Đà Nẵng,Trung,38.2,28.3,32.1,1.5,23.5,65,2024,8,11,Hè,True,False
2024-08-12,Đà Nẵng,Trung,36.3,27.4,31.0,4.2,12.7,72,2024,8,12,Hè,True,False
2024-08-13,Đà Nẵng,Trung,36.0,27.1,31.0,1.1,11.2,71,2024,8,13,Hè,True,False
2024-08-14,Đà Nẵng,Trung,35.8,27.5,31.3,0.3,13.3,69,2024,8,14,Hè,True,False
2024-08-15,Đà Nẵng,Trung,36.0,27.4,31.2,0.1,13.2,70,2024,8,15,Hè,True,False
2024-08-16,Đà Nẵng,Trung,37.0,27.5,31.1,0.8,13.5,71,2024,8,16,Hè,True,False
2024-08-17,Đà Nẵng,Trung,36.2,26.7,30.8,1.3,12.4,72,2024,8,17,Hè,True,False
2024-08-18,Đà Nẵng,Trung,36.5,27.4,31.2,1.6,17.3,73,2024,8,18,Hè,True,False
2024-08-19,Đà Nẵng,Trung,37.5,27.0,31.3,2.4,16.8,71,2024,8,19,Hè,True,False
2024-08-20,Đà Nẵng,Trung,37.2,26.9,31.0,1.8,15.2,71,2024,8,20,Hè,True,False
2024-08-21,Đà Nẵng,Trung,36.8,26.6,31.0,0.3,21.6,68,2024,8,21,Hè,True,False
2024-08-22,Đà Nẵng,Trung,35.5,26.4,30.4,0.0,19.1,72,2024,8,22,Hè,True,False
2024-08-23,Đà Nẵng,Trung,35.0,27.1,30.8,0.3,12.4,71,2024,8,23,Hè,False,False
2024-08-24,Đà Nẵng,Trung,34.9,26.5,30.3,0.2,16.1,71,2024,8,24,Hè,False,False
2024-08-25,Đà Nẵng,Trung,34.3,25.9,30.0,0.6,17.5,72,2024,8,25,Hè,False,False
2024-08-26,Đà Nẵng,Trung,35.7,26.4,30.2,0.1,19.1,72,2024,8,26,Hè,True,False
2024-08-27,Đà Nẵng,Trung,34.8,25.4,29.3,6.0,19.0,75,2024,8,27,Hè,False,False
2024-08-28,Đà Nẵng,Trung,36.1,25.9,30.1,2.2,17.9,71,2024,8,28,Hè,True,False
2024-08-29,Đà Nẵng,Trung,35.5,25.5,30.3,3.2,14.3,70,2024,8,29,Hè,True,False
2024-08-30,Đà Nẵng,Trung,35.0,26.2,29.9,0.5,16.9,72,2024,8,30,Hè,False,False
2024-08-31,Đà Nẵng,Trung,33.8,26.2,29.7,1.6,18.7,72,2024,8,31,Hè,False,False
2024-09-01,Đà Nẵng,Trung,33.3,25.8,29.2,2.2,15.3,76,2024,9,1,Thu,False,False
2024-09-02,Đà Nẵng,Trung,33.3,25.8,28.9,8.6,17.5,78,2024,9,2,Thu,False,False
2024-09-03,Đà Nẵng,Trung,33.5,25.0,28.4,5.0,18.4,78,2024,9,3,Thu,False,False
2024-09-04,Đà Nẵng,Trung,34.1,25.8,29.2,1.2,14.7,75,2024,9,4,Thu,False,False
2024-09-05,Đà Nẵng,Trung,36.7,26.1,30.9,0.0,21.4,66,2024,9,5,Thu,True,False
2024-09-06,Đà Nẵng,Trung,35.7,27.1,30.9,0.4,16.6,63,2024,9,6,Thu,True,False
2024-09-07,Đà Nẵng,Trung,36.8,29.7,32.6,0.0,22.7,54,2024,9,7,Thu,True,False
2024-09-08,Đà Nẵng,Trung,37.5,27.8,32.1,0.0,20.2,61,2024,9,8,Thu,True,False
2024-09-09,Đà Nẵng,Trung,36.5,26.9,30.6,13.4,10.6,70,2024,9,9,Thu,True,False
2024-09-10,Đà Nẵng,Trung,31.9,26.7,29.0,1.6,11.6,81,2024,9,10,Thu,False,False
2024-09-11,Đà Nẵng,Trung,32.0,26.3,28.9,0.1,18.3,79,2024,9,11,Thu,False,False
2024-09-12,Đà Nẵng,Trung,32.6,25.8,28.5,23.1,18.1,81,2024,9,12,Thu,False,False
2024-09-13,Đà Nẵng,Trung,31.4,25.1,28.0,2.6,13.0,85,2024,9,13,Thu,False,False
2024-09-14,Đà Nẵng,Trung,30.9,25.5,27.7,13.0,14.9,85,2024,9,14,Thu,False,False
2024-09-15,Đà Nẵng,Trung,30.5,25.2,27.5,3.2,12.8,85,2024,9,15,Thu,False,False
2024-09-16,Đà Nẵng,Trung,31.0,25.0,28.0,3.8,16.2,82,2024,9,16,Thu,False,False
2024-09-17,Đà Nẵng,Trung,30.5,25.0,27.5,16.6,23.5,83,2024,9,17,Thu,False,False
2024-09-18,Đà Nẵng,Trung,26.9,25.2,25.9,150.9,34.3,91,2024,9,18,Thu,False,True
2024-09-19,Đà Nẵng,Trung,29.7,25.0,26.9,23.3,26.7,88,2024,9,19,Thu,False,False
2024-09-20,Đà Nẵng,Trung,32.1,25.4,28.4,3.9,11.1,85,2024,9,20,Thu,False,False
2024-09-21,Đà Nẵng,Trung,30.4,25.5,27.5,10.3,10.9,88,2024,9,21,Thu,False,False
2024-09-22,Đà Nẵng,Trung,29.3,25.2,26.8,17.4,8.7,91,2024,9,22,Thu,False,False
2024-09-23,Đà Nẵng,Trung,28.8,25.9,27.1,6.8,8.6,89,2024,9,23,Thu,False,False
2024-09-24,Đà Nẵng,Trung,28.2,25.4,26.7,1.6,14.9,87,2024,9,24,Thu,False,False
2024-09-25,Đà Nẵng,Trung,29.8,24.4,27.1,0.7,11.7,87,2024,9,25,Thu,False,False
2024-09-26,Đà Nẵng,Trung,30.0,24.4,27.4,1.1,13.1,85,2024,9,26,Thu,False,False
2024-09-27,Đà Nẵng,Trung,29.9,24.8,27.5,0.2,14.2,86,2024,9,27,Thu,False,False
2024-09-28,Đà Nẵng,Trung,31.1,24.6,28.1,0.0,13.0,85,2024,9,28,Thu,False,False
2024-09-29,Đà Nẵng,Trung,31.5,25.9,28.5,0.8,13.2,86,2024,9,29,Thu,False,False
2024-09-30,Đà Nẵng,Trung,31.9,26.1,28.6,4.5,11.3,86,2024,9,30,Thu,False,False
2024-10-01,Đà Nẵng,Trung,32.0,25.2,28.4,1.4,14.1,86,2024,10,1,Thu,False,False
2024-10-02,Đà Nẵng,Trung,29.3,25.6,27.1,3.7,29.3,82,2024,10,2,Thu,False,False
2024-10-03,Đà Nẵng,Trung,28.2,25.0,26.4,15.6,25.5,77,2024,10,3,Thu,False,False
2024-10-04,Đà Nẵng,Trung,28.0,23.5,25.6,2.8,24.3,81,2024,10,4,Thu,False,False
2024-10-05,Đà Nẵng,Trung,29.0,23.4,26.0,0.2,19.2,82,2024,10,5,Thu,False,False
2024-10-06,Đà Nẵng,Trung,29.1,24.3,26.7,1.0,25.8,81,2024,10,6,Thu,False,False
2024-10-07,Đà Nẵng,Trung,27.8,24.5,25.6,16.6,18.9,88,2024,10,7,Thu,False,False
2024-10-08,Đà Nẵng,Trung,27.5,24.1,25.5,15.3,19.3,89,2024,10,8,Thu,False,False
2024-10-09,Đà Nẵng,Trung,27.8,23.9,25.7,11.1,19.1,86,2024,10,9,Thu,False,False
2024-10-10,Đà Nẵng,Trung,29.5,23.2,26.4,1.8,19.3,83,2024,10,10,Thu,False,False
2024-10-11,Đà Nẵng,Trung,27.4,24.6,25.9,18.5,15.3,88,2024,10,11,Thu,False,False
2024-10-12,Đà Nẵng,Trung,28.9,24.4,26.8,1.9,12.8,85,2024,10,12,Thu,False,False
2024-10-13,Đà Nẵng,Trung,29.1,24.8,26.7,4.1,17.2,84,2024,10,13,Thu,False,False
2024-10-14,Đà Nẵng,Trung,27.5,24.4,25.8,30.7,20.4,89,2024,10,14,Thu,False,False
2024-10-15,Đà Nẵng,Trung,28.7,24.3,26.1,8.1,16.0,88,2024,10,15,Thu,False,False
